,time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
285,1970-04-06T09:07:50.120Z,19.394833300000002,-155.28433330000001,1.25,,,6.0,128.0,,0.03,hv,hv19701023,2020-03-31T16:31:49.770Z,"7 km SW of Volcano, Hawaii",earthquake,0.59,0.43,,,reviewed,hv,hv
286,1970-04-06T09:00:38.190Z,19.391333300000003,-155.2808333,1.171,2.68,ml,16.0,54.0,,0.14,hv,hv19701022,2020-03-31T16:31:49.630Z,"7 km SW of Volcano, Hawaii",earthquake,0.4,0.31,,1.0,reviewed,hv,hv
287,1970-04-06T08:57:40.460Z,19.283666699999998,-155.13516669999998,3.8510000000000004,,,5.0,324.0,,0.07,hv,hv19701021,2020-03-31T16:31:49.490Z,"20 km S of Fern Forest, Hawaii",earthquake,12.01,13.25,,,reviewed,hv,hv
288,1970-04-06T08:05:09.930Z,19.123333300000002,-155.21183330000002,9.508,,,11.0,329.0,,0.1,hv,hv19701020,2020-03-31T16:31:49.350Z,"29 km ESE of P?hala, Hawaii",earthquake,2.48,6.91,,,reviewed,hv,hv
289,1970-04-06T07:35:17.480Z,19.4491667,-155.5941667,6.275,2.66,ml,14.0,97.0,,0.11,hv,hv19701019,2020-03-31T16:31:49.210Z,"28 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.49,0.58,,1.0,reviewed,hv,hv
290,1970-04-06T07:26:40.780Z,19.3926667,-155.2385,2.9160000000000004,,,8.0,201.0,,0.09,hv,hv19701018,2020-03-31T16:31:49.080Z,"5 km S of Volcano, Hawaii",earthquake,0.66,1.2,,,reviewed,hv,hv
291,1970-04-06T04:55:11.710Z,19.3845,-155.2795,1.8359999999999999,,,7.0,147.0,,0.11,hv,hv19701017,2020-03-31T16:31:48.950Z,"8 km SW of Volcano, Hawaii",earthquake,0.62,0.47,,,reviewed,hv,hv
292,1970-04-06T04:29:52.920Z,19.3776667,-155.2461667,1.626,,,10.0,87.0,,0.08,hv,hv19701016,2020-03-31T16:31:48.810Z,"7 km S of Volcano, Hawaii",earthquake,0.4,0.53,,,reviewed,hv,hv
293,1970-04-06T02:58:38.820Z,19.3873333,-155.28183330000002,1.376,,,6.0,131.0,,0.04,hv,hv19701015,2020-03-31T16:31:48.680Z,"7 km SW of Volcano, Hawaii",earthquake,0.58,0.45,,,reviewed,hv,hv
294,1970-04-06T02:51:48.030Z,19.330333300000003,-155.2741667,5.332000000000001,,,8.0,211.0,,0.02,hv,hv19701014,2020-03-31T16:31:48.540Z,"13 km SSW of Volcano, Hawaii",earthquake,0.98,1.66,,,reviewed,hv,hv
295,1970-04-06T01:29:32.870Z,19.3931667,-155.2393333,-1.014,,,8.0,104.0,,0.18,hv,hv19701013,2020-03-31T16:31:48.410Z,"5 km S of Volcano, Hawaii",earthquake,0.45,1.3,,,reviewed,hv,hv
296,1970-04-06T01:22:33.380Z,19.373333300000002,-155.2385,1.736,,,11.0,116.0,,0.09,hv,hv19701012,2020-03-31T16:31:48.270Z,"7 km S of Volcano, Hawaii",earthquake,0.61,0.66,,,reviewed,hv,hv
297,1970-04-06T01:21:33.300Z,19.3161667,-155.22783330000001,6.332000000000001,,,8.0,224.0,,0.1,hv,hv19701011,2020-03-31T16:31:48.140Z,"14 km S of Volcano, Hawaii",earthquake,1.48,1.73,,,reviewed,hv,hv
298,1970-04-06T01:19:14.200Z,19.3915,-155.2851667,0.831,1.41,ml,8.0,125.0,,0.07,hv,hv19701010,2020-03-31T16:31:48.010Z,"7 km SW of Volcano, Hawaii",earthquake,0.5,0.36,,0.0,reviewed,hv,hv
299,1970-04-06T01:17:53.470Z,19.3863333,-155.2846667,1.911,2.9,ml,14.0,59.0,,0.13,hv,hv19701009,2020-03-31T16:31:47.870Z,"8 km SW of Volcano, Hawaii",earthquake,0.43,0.37,,1.0,reviewed,hv,hv
300,1970-04-06T00:45:40.820Z,19.2888333,-155.0038333,3.963,,,8.0,316.0,,0.15,hv,hv19701008,2020-03-31T16:31:47.730Z,"21 km SSW of Leilani Estates, Hawaii",earthquake,2.75,13.39,,,reviewed,hv,hv
301,1970-04-05T23:55:05.360Z,19.3861667,-155.27700000000002,1.959,,,5.0,163.0,,0.08,hv,hv19701007,2020-03-31T16:31:47.590Z,"7 km SW of Volcano, Hawaii",earthquake,1.3,0.57,,,reviewed,hv,hv
302,1970-04-05T23:41:48.980Z,19.388666699999998,-155.2788333,1.3090000000000002,,,5.0,163.0,,0.07,hv,hv19701006,2020-03-31T16:31:47.460Z,"7 km SW of Volcano, Hawaii",earthquake,1.0,0.45,,,reviewed,hv,hv
303,1970-04-05T23:12:29.700Z,19.3905,-155.27616669999998,1.729,,,5.0,175.0,,0.02,hv,hv19701005,2020-03-31T16:31:47.320Z,"7 km SW of Volcano, Hawaii",earthquake,1.18,0.72,,,reviewed,hv,hv
304,1970-04-05T22:52:17.110Z,19.385333300000003,-155.2416667,2.254,,,8.0,170.0,,0.05,hv,hv19701004,2020-03-31T16:31:47.190Z,"6 km S of Volcano, Hawaii",earthquake,0.78,0.72,,,reviewed,hv,hv
305,1970-04-05T22:48:02.650Z,19.3845,-155.27583330000002,1.959,2.8,ml,14.0,69.0,,0.23,hv,hv19701003,2020-03-31T16:31:47.050Z,"7 km SW of Volcano, Hawaii",earthquake,0.65,0.57,,1.0,reviewed,hv,hv
306,1970-04-05T22:18:30.250Z,19.3421667,-155.2643333,5.114,,,5.0,273.0,,0.03,hv,hv19701002,2020-03-31T16:31:46.920Z,"11 km SSW of Volcano, Hawaii",earthquake,10.6,3.75,,,reviewed,hv,hv
307,1970-04-05T22:09:20.960Z,19.396333300000002,-155.2823333,1.896,,,5.0,158.0,,0.05,hv,hv19701001,2020-03-31T16:31:46.800Z,"7 km SW of Volcano, Hawaii",earthquake,2.6,1.79,,,reviewed,hv,hv
308,1970-04-05T21:32:10.310Z,19.3373333,-155.3051667,2.148,,,7.0,160.0,,0.03,hv,hv19701000,2020-03-31T16:31:46.670Z,"13 km SSW of Volcano, Hawaii",earthquake,0.86,1.18,,,reviewed,hv,hv
309,1970-04-05T20:59:08.010Z,19.3403333,-155.2438333,2.5340000000000003,,,5.0,270.0,,0.05,hv,hv19700999,2020-03-31T16:31:46.520Z,"11 km S of Volcano, Hawaii",earthquake,1.97,0.9,,,reviewed,hv,hv
310,1970-04-05T20:32:56.880Z,19.385,-155.2833333,1.6159999999999999,,,6.0,151.0,,0.07,hv,hv19700998,2020-03-31T16:31:46.390Z,"8 km SW of Volcano, Hawaii",earthquake,0.79,0.46,,,reviewed,hv,hv
311,1970-04-05T19:25:31.460Z,19.4653333,-155.38,8.54,2.53,ml,16.0,96.0,,0.1,hv,hv19700997,2020-03-31T16:31:46.250Z,"15 km W of Volcano, Hawaii",earthquake,0.55,1.13,,1.0,reviewed,hv,hv
312,1970-04-05T18:30:49.320Z,19.378166699999998,-155.28433330000001,1.236,1.54,ml,13.0,64.0,,0.11,hv,hv19700996,2020-03-31T16:31:46.100Z,"8 km SW of Volcano, Hawaii",earthquake,0.36,0.39,,1.0,reviewed,hv,hv
313,1970-04-05T17:59:08.730Z,19.383833300000003,-155.28,2.066,2.25,ml,13.0,109.0,,0.08,hv,hv19700995,2020-03-31T16:31:45.960Z,"8 km SW of Volcano, Hawaii",earthquake,0.47,0.37,0.01,1.0,reviewed,hv,hv
314,1970-04-05T17:16:37.640Z,19.384,-155.2485,1.3159999999999998,1.39,ml,10.0,87.0,,0.09,hv,hv19700994,2020-03-31T16:31:45.820Z,"Island of Hawaii, Hawaii",earthquake,0.48,0.76,,0.0,reviewed,hv,hv
315,1970-04-05T17:00:44.080Z,19.3835,-155.285,2.456,1.56,ml,10.0,117.0,,0.11,hv,hv19700993,2020-03-31T16:31:45.680Z,"8 km SW of Volcano, Hawaii",earthquake,0.54,0.61,,1.0,reviewed,hv,hv
316,1970-04-05T16:38:56.120Z,19.5251667,-155.93216669999998,7.112,,,9.0,288.0,,0.1,hv,hv19700992,2020-03-31T16:31:45.540Z,"1 km WNW of Kealakekua, Hawaii",earthquake,1.47,0.48,,,reviewed,hv,hv
317,1970-04-05T15:13:12.400Z,19.3836667,-155.2485,0.7959999999999999,1.9,ml,12.0,87.0,,0.11,hv,hv19700991,2020-03-31T16:31:45.400Z,"6 km SSW of Volcano, Hawaii",earthquake,0.5,0.71,,0.0,reviewed,hv,hv
318,1970-04-05T13:55:00.240Z,19.3481667,-155.2261667,6.022,,,16.0,177.0,,0.12,hv,hv19700990,2020-03-31T16:31:45.260Z,"10 km S of Volcano, Hawaii",earthquake,0.81,1.34,,,reviewed,hv,hv
319,1970-04-05T13:48:51.130Z,19.3836667,-155.2838333,1.036,1.5,ml,11.0,98.0,,0.11,hv,hv19700989,2020-03-31T16:31:45.100Z,"8 km SW of Volcano, Hawaii",earthquake,0.5,0.37,,1.0,reviewed,hv,hv
320,1970-04-05T12:28:26.310Z,19.172666699999997,-155.71183330000002,-0.718,,,6.0,271.0,,0.13,hv,hv19700988,2020-03-31T16:31:44.950Z,"12 km NNE of Hawaiian Ocean View, Hawaii",earthquake,8.09,2.27,,,reviewed,hv,hv
321,1970-04-05T09:58:10.020Z,19.3668333,-155.2961667,1.248,1.81,ml,12.0,83.0,,0.1,hv,hv19700987,2020-03-31T16:31:44.810Z,"10 km SW of Volcano, Hawaii",earthquake,0.34,0.62,,0.0,reviewed,hv,hv
322,1970-04-05T08:43:19.750Z,19.3315,-155.15566669999998,6.022,,,11.0,286.0,,0.06,hv,hv19700986,2020-03-31T16:32:04.680Z,"14 km SSE of Volcano, Hawaii",earthquake,3.78,3.37,,,reviewed,hv,hv
323,1970-04-05T08:24:33.650Z,19.3926667,-155.28633330000002,1.131,1.79,ml,11.0,88.0,,0.12,hv,hv19700985,2020-03-31T16:31:44.670Z,"7 km SW of Volcano, Hawaii",earthquake,0.54,0.4,,0.0,reviewed,hv,hv
324,1970-04-05T07:29:02.340Z,19.3938333,-155.2815,1.171,2.75,ml,13.0,62.0,,0.21,hv,hv19700984,2020-03-31T16:31:44.530Z,"7 km SW of Volcano, Hawaii",earthquake,0.64,0.48,,1.0,reviewed,hv,hv
325,1970-04-05T06:48:17.850Z,19.3265,-155.248,5.952000000000001,,,13.0,230.0,,0.11,hv,hv19700983,2020-03-31T16:31:44.400Z,"12 km S of Volcano, Hawaii",earthquake,1.15,1.12,,,reviewed,hv,hv
326,1970-04-05T06:47:07.780Z,34.1831667,-118.51416670000002,6.0,1.97,ml,6.0,230.0,0.2865,0.3,ci,ci3324268,2016-01-29T01:24:13.950Z,"3km SE of Reseda, CA",earthquake,2.2,31.61,0.20600000000000002,3.0,reviewed,ci,ci
327,1970-04-05T06:36:18.680Z,19.3861667,-155.248,1.396,1.62,ml,12.0,90.0,,0.08,hv,hv19700982,2020-03-31T16:31:44.230Z,"6 km SSW of Volcano, Hawaii",earthquake,0.4,0.59,,1.0,reviewed,hv,hv
328,1970-04-05T06:13:38.820Z,19.379333300000003,-155.7823333,7.325,,,12.0,245.0,,0.15,hv,hv19700981,2020-03-31T16:31:44.080Z,"12 km SE of Honaunau-Napoopoo, Hawaii",earthquake,1.51,1.94,,,reviewed,hv,hv
329,1970-04-05T04:44:22.210Z,19.559333300000002,-155.7618333,3.685,,,5.0,304.0,,0.04,hv,hv19700980,2020-03-31T16:31:43.950Z,"15 km NE of Honaunau-Napoopoo, Hawaii",earthquake,1.69,11.71,,,reviewed,hv,hv
330,1970-04-05T04:35:29.640Z,19.293833300000003,-155.21333330000002,7.472,,,11.0,249.0,,0.06,hv,hv19700979,2020-03-31T16:31:43.800Z,"16 km S of Volcano, Hawaii",earthquake,2.36,0.91,,,reviewed,hv,hv
331,1970-04-05T03:26:57.480Z,19.347333300000003,-155.18200000000002,7.732,,,15.0,205.0,,0.1,hv,hv19700978,2020-03-31T16:31:43.610Z,"11 km SSE of Volcano, Hawaii",earthquake,1.52,1.14,,,reviewed,hv,hv
332,1970-04-05T02:43:38.060Z,19.358666699999997,-155.1296667,5.497999999999999,,,9.0,271.0,,0.06,hv,hv19700977,2020-03-31T16:31:43.480Z,"11 km S of Fern Forest, Hawaii",earthquake,3.43,1.24,,,reviewed,hv,hv
333,1970-04-05T02:41:45.690Z,19.329,-155.0626667,10.818,2.78,ml,16.0,237.0,,0.12,hv,hv19700976,2020-03-31T16:31:43.340Z,"16 km SSE of Fern Forest, Hawaii",earthquake,1.42,2.62,,0.0,reviewed,hv,hv
334,1970-04-05T02:38:43.270Z,19.3263333,-155.14966669999998,5.949,,,10.0,264.0,,0.13,hv,hv19700975,2020-03-31T16:31:43.200Z,"15 km S of Fern Forest, Hawaii",earthquake,1.44,1.24,,,reviewed,hv,hv
335,1970-04-04T20:37:27.550Z,19.3923333,-155.2448333,1.3459999999999999,,,8.0,191.0,,0.03,hv,hv19700974,2020-03-31T16:31:43.050Z,"5 km SSW of Volcano, Hawaii",earthquake,0.62,0.86,,,reviewed,hv,hv
336,1970-04-04T17:02:38.920Z,19.386,-155.28066669999998,1.3259999999999998,,,7.0,145.0,,0.04,hv,hv19700973,2020-03-31T16:31:42.910Z,"7 km SW of Volcano, Hawaii",earthquake,0.66,0.55,,,reviewed,hv,hv
337,1970-04-04T15:33:31.490Z,19.3801667,-155.2823333,0.846,1.52,ml,10.0,162.0,,0.11,hv,hv19700972,2020-03-31T16:31:42.770Z,"8 km SW of Volcano, Hawaii",earthquake,0.62,0.45,,1.0,reviewed,hv,hv
338,1970-04-04T15:11:24.550Z,19.385,-155.4003333,9.623,,,10.0,131.0,,0.05,hv,hv19700971,2020-03-31T16:31:42.630Z,"18 km WSW of Volcano, Hawaii",earthquake,0.76,1.71,,,reviewed,hv,hv
339,1970-04-04T12:53:27.490Z,19.316,-155.1248333,6.4110000000000005,,,15.0,287.0,,0.11,hv,hv19700970,2020-03-31T16:31:42.500Z,"16 km S of Fern Forest, Hawaii",earthquake,1.94,1.16,,,reviewed,hv,hv
340,1970-04-04T12:48:19.430Z,19.3916667,-155.2868333,1.07,,,6.0,133.0,,0.03,hv,hv19700969,2020-03-31T16:31:42.370Z,"7 km SW of Volcano, Hawaii",earthquake,0.44,0.66,,,reviewed,hv,hv
341,1970-04-04T12:21:12.720Z,19.3693333,-155.27200000000002,27.954,2.15,ml,18.0,87.0,,0.09,hv,hv19700968,2020-03-31T16:31:42.210Z,"9 km SSW of Volcano, Hawaii",earthquake,0.9,1.13,,0.0,reviewed,hv,hv
342,1970-04-04T11:52:39.640Z,19.4615,-155.2353333,5.901,1.8,ml,8.0,316.0,,0.15,hv,hv19700967,2020-03-31T16:31:42.070Z,"2 km N of Volcano, Hawaii",earthquake,3.26,2.23,,1.0,reviewed,hv,hv
343,1970-04-04T11:45:44.740Z,19.403833300000002,-155.275,0.401,2.6,ml,12.0,158.0,,0.1,hv,hv19700966,2020-03-31T16:31:41.910Z,"6 km SW of Volcano, Hawaii",earthquake,0.57,0.35,,1.0,reviewed,hv,hv
344,1970-04-04T10:58:10.060Z,19.3795,-155.3006667,-1.03,1.39,ml,8.0,186.0,,0.24,hv,hv19700965,2020-03-31T16:31:41.780Z,"9 km SW of Volcano, Hawaii",earthquake,0.43,0.78,,0.0,reviewed,hv,hv
345,1970-04-04T10:43:27.620Z,46.4268333,-119.28416670000001,0.387,1.9,md,5.0,112.0,0.1595,0.23,uw,uw10836353,2016-07-24T23:40:29.400Z,"14 km NNE of West Richland, Washington",earthquake,0.894,,0.13,0.0,reviewed,uw,uw
346,1970-04-04T10:38:11.780Z,19.3595,-155.3176667,-0.86,,,8.0,172.0,,0.1,hv,hv19700964,2020-03-31T16:31:41.630Z,"12 km SW of Volcano, Hawaii",earthquake,0.51,0.85,,,reviewed,hv,hv
347,1970-04-04T10:25:46.040Z,19.386833300000003,-155.27966669999998,1.696,,,7.0,138.0,,0.04,hv,hv19700963,2020-03-31T16:31:41.500Z,"7 km SW of Volcano, Hawaii",earthquake,0.58,0.71,,,reviewed,hv,hv
348,1970-04-04T08:24:09.170Z,19.3821667,-155.2445,1.986,1.66,ml,11.0,168.0,,0.08,hv,hv19700962,2020-03-31T16:31:41.360Z,"6 km S of Volcano, Hawaii",earthquake,0.55,0.7,,1.0,reviewed,hv,hv
349,1970-04-04T04:41:22.640Z,19.379666699999998,-155.2825,1.306,1.79,ml,13.0,63.0,,0.11,hv,hv19700961,2020-03-31T16:31:41.210Z,"8 km SW of Volcano, Hawaii",earthquake,0.4,0.35,0.06,1.0,reviewed,hv,hv
350,1970-04-04T03:33:13.520Z,19.388666699999998,-155.2846667,0.9309999999999999,1.45,ml,9.0,119.0,,0.07,hv,hv19700960,2020-03-31T16:31:41.080Z,"8 km SW of Volcano, Hawaii",earthquake,0.47,0.37,,1.0,reviewed,hv,hv
351,1970-04-04T02:42:05.740Z,19.3813333,-155.27933330000002,1.796,1.7,ml,9.0,125.0,,0.12,hv,hv19700959,2020-03-31T16:31:40.770Z,"8 km SW of Volcano, Hawaii",earthquake,0.72,0.76,0.15,1.0,reviewed,hv,hv
352,1970-04-04T02:40:13.730Z,46.228333299999996,-120.08,-0.295,2.7,md,7.0,297.0,0.4434,0.33,uw,uw10836348,2016-07-24T23:40:29.160Z,"6 km WNW of Mabton, Washington",explosion,0.43799999999999994,0.26,0.12,0.0,reviewed,uw,uw
353,1970-04-04T02:00:09.000Z,19.3436667,-155.30233330000002,2.748,2.24,ml,12.0,134.0,,0.09,hv,hv19700958,2020-03-31T16:31:40.450Z,"13 km SSW of Volcano, Hawaii",earthquake,0.62,1.07,,1.0,reviewed,hv,hv
354,1970-04-04T01:22:56.810Z,19.393,-155.2801667,1.9909999999999999,2.1,ml,9.0,142.0,,0.05,hv,hv19700957,2020-03-31T16:31:40.320Z,"7 km SW of Volcano, Hawaii",earthquake,0.73,0.44,,0.0,reviewed,hv,hv
355,1970-04-04T01:17:49.460Z,19.380833300000003,-155.2845,1.3459999999999999,2.05,ml,11.0,103.0,,0.07,hv,hv19700956,2020-03-31T16:31:40.170Z,"8 km SW of Volcano, Hawaii",earthquake,0.43,0.34,,0.0,reviewed,hv,hv
356,1970-04-03T23:38:21.690Z,19.38,-155.2836667,1.546,2.02,ml,11.0,98.0,,0.1,hv,hv19700955,2020-03-31T16:31:40.040Z,"8 km SW of Volcano, Hawaii",earthquake,0.56,0.54,,1.0,reviewed,hv,hv
357,1970-04-03T23:30:29.940Z,19.447833300000003,-155.4038333,5.167999999999999,,,7.0,181.0,,0.05,hv,hv19700954,2020-03-31T16:31:39.900Z,"17 km W of Volcano, Hawaii",earthquake,1.1,2.02,,,reviewed,hv,hv
358,1970-04-03T23:20:24.220Z,19.3843333,-155.2333333,1.186,,,8.0,165.0,,0.04,hv,hv19700953,2020-03-31T16:31:39.770Z,"6 km S of Volcano, Hawaii",earthquake,0.56,1.1,,,reviewed,hv,hv
359,1970-04-03T15:16:19.700Z,19.4425,-155.417,6.52,2.25,ml,13.0,130.0,,0.1,hv,hv19700952,2020-03-31T16:31:39.640Z,"19 km W of Volcano, Hawaii",earthquake,0.65,1.92,,1.0,reviewed,hv,hv
360,1970-04-03T11:35:36.890Z,19.3893333,-155.281,1.831,2.34,ml,11.0,110.0,,0.13,hv,hv19700951,2020-03-31T16:31:39.500Z,"7 km SW of Volcano, Hawaii",earthquake,0.63,0.41,,1.0,reviewed,hv,hv
361,1970-04-03T08:45:38.970Z,19.3633333,-155.05683330000002,3.8760000000000003,2.2,ml,16.0,219.0,,0.1,hv,hv19700950,2020-03-31T16:31:39.350Z,"14 km SE of Fern Forest, Hawaii",earthquake,1.11,5.27,0.1,1.0,reviewed,hv,hv
362,1970-04-03T07:30:46.440Z,19.199333300000003,-155.52100000000002,3.484,,,3.0,254.0,,0.07,hv,hv19700949,2020-03-31T16:31:39.220Z,"Island of Hawaii, Hawaii",earthquake,3.89,13.47,,,reviewed,hv,hv
363,1970-04-03T06:52:33.000Z,-20.666,-173.859,25.0,6.0,mw,,,,,iscgem,iscgem796237,2015-05-13T18:53:04.000Z,"107 km SSE of Pangai, Tonga",earthquake,,,,,automatic,iscgem,iscgem
364,1970-04-03T01:47:31.340Z,19.3858333,-155.2808333,1.986,2.23,ml,10.0,130.0,,0.09,hv,hv19700948,2020-03-31T16:31:39.080Z,"7 km SW of Volcano, Hawaii",earthquake,0.74,0.46,,1.0,reviewed,hv,hv
365,1970-04-03T00:21:57.120Z,19.2945,-155.8441667,2.765,2.49,ml,11.0,310.0,,0.07,hv,hv19700947,2020-03-31T16:31:38.950Z,"18 km S of Honaunau-Napoopoo, Hawaii",earthquake,1.5,5.97,,1.0,reviewed,hv,hv
366,1970-04-02T22:18:47.600Z,19.3805,-155.28533330000002,1.196,2.37,ml,12.0,64.0,,0.07,hv,hv19700946,2020-03-31T16:31:38.770Z,"8 km SW of Volcano, Hawaii",earthquake,0.35,0.37,,1.0,reviewed,hv,hv
367,1970-04-02T22:13:23.040Z,19.3888333,-155.2865,1.4409999999999998,1.95,ml,10.0,94.0,,0.1,hv,hv19700945,2020-03-31T16:31:38.630Z,"8 km SW of Volcano, Hawaii",earthquake,0.51,0.62,,1.0,reviewed,hv,hv
368,1970-04-02T18:32:06.360Z,19.211833300000002,-155.4036667,38.525,,,12.0,224.0,,0.09,hv,hv19700944,2020-03-31T16:31:38.470Z,"7 km E of P?hala, Hawaii",earthquake,2.54,7.22,,,reviewed,hv,hv
369,1970-04-02T17:50:01.850Z,19.379666699999998,-155.28,1.796,1.86,ml,8.0,120.0,,0.07,hv,hv19700943,2020-03-31T16:31:38.330Z,"8 km SW of Volcano, Hawaii",earthquake,0.48,0.34,,1.0,reviewed,hv,hv
370,1970-04-02T15:57:07.460Z,19.304833300000002,-155.2246667,6.102,2.1,ml,18.0,207.0,,0.12,hv,hv19700942,2020-03-31T16:31:38.180Z,"15 km S of Volcano, Hawaii",earthquake,0.86,1.25,,0.0,reviewed,hv,hv
371,1970-04-02T14:58:12.800Z,19.4166667,-155.437,7.992999999999999,2.12,ml,17.0,76.0,,0.11,hv,hv19700941,2020-03-31T16:31:38.040Z,"21 km W of Volcano, Hawaii",earthquake,0.57,1.8,0.18,1.0,reviewed,hv,hv
372,1970-04-02T13:03:09.420Z,19.390166699999998,-155.2835,1.251,2.3,ml,13.0,88.0,,0.09,hv,hv19700940,2020-03-31T16:31:37.910Z,"7 km SW of Volcano, Hawaii",earthquake,0.46,0.37,,1.0,reviewed,hv,hv
373,1970-04-02T11:11:41.000Z,-20.277,-173.861,15.0,5.9,mw,,,,,iscgem,iscgem796214,2015-05-13T18:53:04.000Z,"72 km SE of Pangai, Tonga",earthquake,,,,,automatic,iscgem,iscgem
374,1970-04-02T09:29:54.200Z,34.1306667,-116.12366670000002,6.0,3.37,ml,11.0,159.0,0.5837,0.75,ci,ci3324267,2016-01-29T01:24:13.430Z,"5km W of Twentynine Palms, CA",earthquake,2.33,31.61,0.095,7.0,reviewed,ci,ci
375,1970-04-02T01:33:36.980Z,19.308,-155.2448333,6.522,2.32,ml,17.0,205.0,,0.12,hv,hv19700939,2020-03-31T16:31:37.770Z,"14 km S of Volcano, Hawaii",earthquake,0.79,1.17,0.08,2.0,reviewed,hv,hv
376,1970-04-01T18:10:49.670Z,19.44,-155.208,26.213,2.24,ml,17.0,81.0,,0.07,hv,hv19700938,2020-03-31T16:31:37.610Z,"2 km E of Volcano, Hawaii",earthquake,0.79,1.1,,1.0,reviewed,hv,hv
377,1970-04-01T14:23:24.000Z,39.817,141.944,65.0,5.7,mw,,,,,iscgem,iscgem796196,2020-07-10T00:14:39.719Z,"18 km N of Miyako, Japan",earthquake,,,,,automatic,iscgem,iscgem
378,1970-04-01T12:19:35.560Z,19.3845,-155.29,6.93,2.05,ml,11.0,160.0,,0.07,hv,hv19700937,2020-03-31T16:31:37.450Z,"8 km SW of Volcano, Hawaii",earthquake,0.84,0.96,,1.0,reviewed,hv,hv
379,1970-04-01T09:53:13.870Z,19.3113333,-155.2053333,2.162,2.07,ml,18.0,208.0,,0.16,hv,hv19700936,2020-03-31T19:48:35.490Z,"14 km SSE of Volcano, Hawaii",earthquake,0.72,1.12,0.17,1.0,reviewed,hv,hv
380,1970-04-01T09:19:36.050Z,19.307833300000002,-155.0431667,6.667999999999999,2.22,ml,17.0,245.0,,0.17,hv,hv19700935,2020-03-31T19:48:35.330Z,"19 km SSE of Fern Forest, Hawaii",earthquake,2.93,1.6,0.07,1.0,reviewed,hv,hv
381,1970-04-01T09:00:15.140Z,19.3445,-155.067,6.751,1.85,ml,15.0,262.0,,0.13,hv,hv19700934,2020-03-31T19:48:35.190Z,"15 km SSE of Fern Forest, Hawaii",earthquake,1.42,0.96,,0.0,reviewed,hv,hv
382,1970-04-01T08:35:57.770Z,19.315666699999998,-155.0301667,1.402,2.14,ml,16.0,270.0,,0.14,hv,hv19700933,2020-03-31T19:48:35.040Z,"19 km SSE of Fern Forest, Hawaii",earthquake,3.73,3.0,0.04,2.0,reviewed,hv,hv
383,1970-04-01T08:30:02.960Z,19.3068333,-155.04166669999998,8.338,3.73,ml,17.0,224.0,,0.11,hv,hv19700932,2020-03-31T19:48:34.900Z,"20 km SSE of Fern Forest, Hawaii",earthquake,1.41,0.86,0.08,2.0,reviewed,hv,hv
384,1970-04-01T07:00:18.260Z,19.3173333,-155.1473333,6.912000000000001,2.52,ml,19.0,214.0,,0.1,hv,hv19700931,2020-03-31T19:48:34.740Z,"16 km S of Fern Forest, Hawaii",earthquake,1.54,1.07,,1.0,reviewed,hv,hv
385,1970-03-31T20:11:52.630Z,19.389,-155.2505,1.296,2.19,ml,10.0,159.0,,0.09,hv,hv19700930,2020-03-31T19:48:34.600Z,"6 km SSW of Volcano, Hawaii",earthquake,0.5,0.75,,1.0,reviewed,hv,hv
386,1970-03-31T18:18:26.000Z,-3.6289999999999996,69.61,20.0,5.9,mw,,,,,iscgem,iscgem798689,2015-05-13T18:53:04.000Z,Chagos Archipelago region,earthquake,,,,,automatic,iscgem,iscgem
387,1970-03-31T11:01:51.430Z,34.2475,-119.54799999999999,1.22,2.65,ml,8.0,212.0,0.2372,0.51,ci,ci3324266,2016-01-29T01:24:12.890Z,"17km S of Carpinteria, CA",earthquake,1.84,2.6,0.22699999999999998,7.0,reviewed,ci,ci
388,1970-03-31T08:50:14.000Z,-5.632000000000001,-80.2,73.1,5.7,mw,,,,,iscgem,iscgem798680,2020-07-10T00:22:41.595Z,"36 km WNW of Pueblo Nuevo, Peru",earthquake,,,,,automatic,iscgem,iscgem
389,1970-03-31T07:02:28.600Z,36.868,-121.41799999999999,8.0,4.51,mw,,,,,ushis,ushis3099,2018-06-04T20:43:45.000Z,"2 km NW of Hollister, California",earthquake,,,,,reviewed,ushis,jm
390,1970-03-31T04:34:43.200Z,46.4258333,-119.28966670000001,3.487,1.8,md,5.0,114.0,0.1634,0.25,uw,uw10836343,2016-07-24T23:40:28.870Z,"14 km NNE of West Richland, Washington",earthquake,1.215,64.41,0.21,0.0,reviewed,uw,uw
0,1970-04-29T21:20:27.000Z,14.76,-93.413,35.0,5.8,mw,,,,,iscgem,iscgem797337,2015-05-13T18:53:04.000Z,"80 km SSW of La Esperanza (El Zapotal), Mexico",earthquake,,,,,automatic,iscgem,iscgem
1,1970-04-29T18:01:28.000Z,-55.288000000000004,-124.27,20.0,5.9,mw,,,,,iscgem,iscgem797324,2015-05-13T18:53:04.000Z,southern East Pacific Rise,earthquake,,,,,automatic,iscgem,iscgem
2,1970-04-29T16:11:17.370Z,19.3483333,-155.493,-0.226,,,13.0,103.0,,0.14,hv,hv19701382,2020-03-31T16:33:25.110Z,"16 km N of P?hala, Hawaii",earthquake,0.68,1.26,,,reviewed,hv,hv
